,id,rss,rss2,pc2,nHits,eps
80,1,-0.36099763865623236,-0.36744220473839706,-0.6532819467385619,-0.32786057215231146,-0.14764620649565927
81,0,0.8032547087015292,0.8340635933831116,-0.3093718727259019,1.1469235163455243,-0.25365751507627665
82,1,-0.37091731222682206,-0.3678185038605664,2.193044407052818,-0.6081045794678147,0.8216000433842712
83,0,-0.15765529089737115,-0.13586686881747714,-0.4411278291274181,2.4640703507283894,-0.9957366751405983
84,1,-0.3709414688275644,-0.3678982468666493,-0.49456509250573577,-0.636128980199365,0.0492319380112016
85,1,1.0018022212178197,1.1574057647354443,-0.43801074706137477,-0.11417451657424023,3.168993304812199
86,0,-0.36971696133743137,-0.3664607438567891,-0.6496692184762112,-0.5065161268159447,-0.7685695853249895
87,0,5.335685898579121,5.529584032532457,2.559947667249899,4.916205414739043,-0.6777027493987462
88,0,-0.3698162295837484,-0.3666561366263384,-0.3866495642649584,-0.6081045794678147,-0.19307962445878102
89,0,-0.3705028084097855,-0.3673423849979163,1.1583480280368696,-0.5730740785533768,-0.07192384322378971
90,1,-0.3710148146462314,-0.3679224608161149,-0.10449128649587187,-0.6501411805651401,1.9120020744991924
91,1,1.3738292098981049,1.0534934876683282,2.1660317629480006,0.0960084889123872,-0.1779351518044071
92,0,-0.35026270895914857,-0.3476438256984913,-0.6419982373012225,-0.41893987452985,1.2759342230154886
93,1,-0.3002707281538916,-0.3071654165408655,0.7568337666539762,-0.4609764756271755,-0.859436421251233
94,0,-0.36999230234787645,-0.36677166794767785,-0.39009306114600295,-0.6116076295592585,-0.31423540569377234
95,1,-0.37109893954233636,-0.3680515820680123,-0.6909553795421755,-0.5660679783704892,-0.8291474759424852
96,1,-0.3711436710202084,-0.3680678672255363,-0.6802667147132158,-0.636128980199365,-0.13250173384128536
97,1,-0.3705108128955823,-0.3680201428912346,-0.4308268933154969,-0.6221167798335898,0.7761666254211494
98,1,-0.371114866233869,-0.3680333644382318,-0.6631055354762585,-0.6326259301079212,-0.19307962445878102
99,0,0.45694059793051006,0.4638553906147354,-0.35959337462992763,1.5953139280503295,-0.374813296311268
100,1,-0.3709450569785414,-0.36800771120318115,-0.6818721811750749,-0.5590618781876017,-0.8291474759424852
101,0,1.4555564575994955,1.6353577039256086,-0.045436297816156684,1.8440304845428386,-0.28394646038502447
102,0,-0.36564409477286575,-0.36294837576236494,1.6940811204585202,-0.22627211950044152,1.6242570940660885
103,0,-0.3664417332235182,-0.3632897515038285,0.12777518082322822,-0.5975954291934833,-0.13250173384128536
104,1,-0.3711414956648741,-0.36808048232847135,-0.6231813129654905,-0.6501411805651401,1.2910786956698626
105,1,-0.3711398550876397,-0.3680646810172794,-0.6710299668708982,-0.6396320302908088,0.07952088331994943
106,0,0.4644700227384565,0.5066563513163262,0.5374285132220462,0.8281459580241394,-0.4808246048918853
107,1,-0.37103477618648995,-0.36807164665174474,-0.6776036929690167,-0.5940923791020395,-0.707991694707494
108,1,-0.37113473644902967,-0.36806521769209255,-0.6343482086697062,-0.6466381304736963,0.5944329535686624
109,0,-0.29825612681726865,-0.31880470873763794,1.0625532581136485,-0.1667202679458971,0.18553219190056683
110,0,-0.37036587696575385,-0.36725035609157825,-0.5929270121781985,-0.5835832288277082,0.01894299270245377
111,0,-0.37099198545105955,-0.3679757269114791,-0.5749557407442033,-0.6326259301079212,0.5489995356055407
112,0,4.757930027646055,3.0828060399122674,3.141640484270295,1.9491219872861523,-0.6322693314356245
113,1,-0.2982847278070658,-0.3422022495615517,-0.6130987146488684,0.11702678946104994,-0.9503032571774765
114,0,0.045488113900183196,0.06830988163535673,-0.5054687033265216,0.9332374607674531,-0.5716914408181287
115,0,0.8532296151834875,1.002537676682486,0.2615180031451323,0.7090422549150505,0.44298822702492335
116,0,-0.31975652376709396,-0.31104264391889275,-0.3988664757516758,0.3552341956792277,-0.7382806400162418
117,0,-0.36829464016921654,-0.3654729730312056,-0.3299759505628659,-0.5905893290105957,-0.42024671427438964
118,0,0.11858015483434217,0.005709985049445532,0.24606744533433814,1.2064753679000688,-0.6322693314356245
119,0,-0.3427420068086036,-0.33866571131407835,-0.6239705767477226,-0.3173514218779801,2.4117696720935204
120,0,-0.3706852241773232,-0.3676548240419247,-0.6396037662567909,-0.5870862789191519,-0.6171248587812505
121,0,2.0703829310017734,2.335683007929154,0.5688566858322965,1.7634603324396314,-0.7382806400162418
122,0,-0.3155893418435484,-0.32164923951553737,3.0715808423710937,-0.42944902480418135,0.5187105902967929
123,0,-0.37030241009845377,-0.36748483454096925,-0.3477672955192213,-0.6081045794678147,0.2915435004811842
124,0,-0.37053202972981325,-0.3673848310675911,-0.6214552270136215,-0.5870862789191519,-0.6625582767443723
125,1,-0.3710710224278568,-0.36801605704519075,-0.4795244550555259,-0.6466381304736963,0.9427558246192624
126,1,-0.3700224091475975,-0.3668103139212117,-0.2937463814843093,-0.618613729742146,-0.19307962445878102
127,0,0.37990344634889556,0.3823607301985412,-0.0789068985192008,0.06097798799794929,-0.13250173384128536
128,1,-0.37091953360967195,-0.36796777006800196,-0.4463971317665071,-0.6221167798335898,-0.056779370569415795
129,1,-0.37116000242641456,-0.3680804913035286,-0.6914359103765353,-0.653644230656584,1.5939681487573407
130,0,0.16910886275998652,0.2209620259598221,-0.1760724734101977,0.5408958505257486,0.33697691844430594
131,1,-0.37113983747282875,-0.3680738370182518,-0.6168387967185716,-0.6501411805651401,1.1396339691261232
132,0,0.32742782141352045,0.3801234630267442,0.3893878720061652,1.3080638205519386,-0.8442919485968591
133,0,-0.37003004484330027,-0.36697258308542463,0.986928412159362,-0.6396320302908088,1.003333715236758
134,0,0.09499633239437151,0.03863405045390953,-0.3148741073472632,1.3711187221979269,-0.42024671427438964
135,0,-0.3673725848785187,-0.36557215326235726,-0.07410638669905546,-0.5590618781876017,-0.31423540569377234
136,1,-0.36998686895791133,-0.36792628075748857,-0.6868467386508768,-0.3558849728838618,-0.9654477298318505
137,0,-0.37044225156877925,-0.36783159977455865,-0.6744383704465631,-0.5100191769073885,-0.8745808939056069
138,0,7.041924645260599,6.59505331276111,3.1044989423894123,1.52174987613001,-0.374813296311268
139,0,-0.37061742034616624,-0.36758721743574213,-0.6370602406747295,-0.5835832288277082,-0.6171248587812505
140,0,-0.36946590182881184,-0.3671143815245397,0.766077900107643,-0.6326259301079212,3.138704359503452
141,0,-0.3698698000174613,-0.3673000239358145,-0.5807621853793525,-0.5625649282790454,-0.26880198773065056
142,0,-0.37099944739640717,-0.3680804913035286,0.6747370331407416,-0.653644230656584,2.956970687650969
143,0,-0.37105372031786205,-0.3680804913035286,0.1454073001884729,-0.653644230656584,2.79038148845286
144,0,-0.30355476040166185,-0.3063876852868908,1.3923780621247503,0.1310389898268251,1.3062231683242365
145,1,-0.37112967626260535,-0.3680458825569661,-0.6933174221350137,-0.5625649282790454,-0.8442919485968591
146,0,0.8133784605755084,0.6644450429877973,-0.5134315117457213,2.754823508318224,-0.08706831587816362
147,1,-0.37035547833660276,-0.3673126212002274,0.9337955660494351,-0.6431350803822525,2.214891527586664
148,1,-0.37103844001628045,-0.3679456486456918,-0.6217115162276993,-0.5940923791020395,-0.35966882365689407
149,1,-0.16077684194806807,-0.13829031557514604,0.6839292119093887,-0.49951002663305716,3.2750046133928143
150,1,-0.3711128006225122,-0.36802698441015874,-0.5693080016634571,-0.6431350803822525,0.6247218988774103
151,0,0.3374615362145183,0.36507242463119177,0.45053038222920594,0.5373928004343048,-0.20822409711315493
152,0,-0.2762456873919952,-0.2660211418102793,-0.1127829814797863,-0.17022331803734086,4.27453980858147
153,1,-0.3681037300431449,-0.36735172947999845,-0.6911367350344146,-0.00908301383092652,-0.5565469681637548
154,0,-0.2308087523469679,-0.21060634335419792,-0.3045773819645916,0.2781670936674643,-0.7685695853249895
155,0,-0.13496491287856544,-0.10343606271470261,-0.6336101676791943,0.9402435609503407,1.4879568401767234
156,1,-0.37109327940465886,-0.36802116627910486,-0.43432809894578384,-0.6501411805651401,1.8362797112273235
157,1,-0.37112288351835615,-0.36806801485239726,-0.6827435709010844,-0.618613729742146,-0.4959690775462592
158,0,-0.3711431458285564,-0.3680804913035286,-0.5708892247006309,-0.653644230656584,2.063446801042928
159,1,-0.3568062160524075,-0.35585301946102094,-0.6672426642144825,-0.06863486538547096,-1.0411700931037198
160,0,-0.371032671534911,-0.36799313624989777,-0.6336149866781486,-0.618613729742146,-0.28394646038502447
161,0,-0.31271879242328277,-0.34094234152749636,-0.3879814564360765,-0.3558849728838618,1.2607897503611147
162,1,-0.3710803876667509,-0.368057834112162,-0.382180499802815,-0.6501411805651401,1.7757018206098276
163,0,-0.36834696121013816,-0.36693504527772713,-0.6594072441538233,-0.4925039264501696,1.0487671331998798
164,0,-0.3699875164348417,-0.36724021217117,0.6467948616882239,-0.5415466277303826,-0.40510224162001574
165,0,-0.3477744199553187,-0.34291185955845865,2.0252912029951977,-0.42944902480418135,1.0639116058542537
166,0,0.699074259550514,0.812329271626496,-0.3156031185536994,2.2643964955160936,-0.6928472220531201
167,1,-0.3711600925022554,-0.3680804372171679,-0.6942821075581158,-0.6466381304736963,0.42784375437054945
168,0,-0.24570308115543893,-0.227757504234162,-0.33299487473218425,0.6810178541835001,-0.6625582767443723
169,0,-0.3657862684379201,-0.3648736873781931,-0.3412787994814271,-0.4504673253528441,-0.45053565958313746
170,1,-0.37115865872748166,-0.3680804913035286,-0.6819615146749213,-0.653644230656584,1.6848349846835842
171,0,-0.36862801511062737,-0.3663997843603909,-0.6937945870560008,-0.41193377434696243,2.5480699259828823
172,1,-0.37116010365019936,-0.36808029330543623,-0.6952334153281323,-0.618613729742146,-0.5414024955093809
173,0,2.4115375077186325,2.731277815044531,1.0015519959793233,0.8771886593043524,-0.34452435100252016
174,0,-0.33879164265544764,-0.3321952203200817,0.12298272652741549,-0.5065161268159447,-0.3899577689656418
175,0,2.6798643022630797,2.7746921924181884,1.9569308278384943,3.108631567554047,-0.3899577689656418
176,1,-0.36806833247812204,-0.36643105021457384,-0.6884969469472214,-0.10716841639135265,-1.0108811477949722
177,0,-0.3709006750684546,-0.36778990524657784,-0.3779449283691917,-0.6396320302908088,0.36726586375305376
178,0,-0.3449515196031145,-0.3434436034081361,-0.4665120196653373,-0.3173514218779801,0.32183244578993203
179,0,-0.2919697221104434,-0.29832797455064725,-0.47790154517980393,-0.352381922792418,1.2456452777067408
180,0,-0.3282966369023888,-0.33180866552891103,-0.48183301731472133,-0.3734002233410807,-0.23851304242190274
181,1,-0.3711365942495614,-0.3680543864996691,-0.693040613317444,-0.5800801787362644,-0.7988585306337374
182,0,-0.330645395938658,-0.32603073041229447,-0.4813318166915833,-0.2893270211464298,1.7605573479554537
183,1,-0.37090904749594433,-0.3680172940478939,-0.6927297105224086,-0.40843072425551863,-1.0108811477949722
184,1,-0.37084130111696956,-0.36777535879215506,-0.6949427730493924,0.039959687449286546,-1.0411700931037198
185,1,-0.3711292591277544,-0.36805277580305407,-0.6848858125806937,-0.618613729742146,-0.5111135502006331
186,1,-0.3709306909290044,-0.3680693166883188,-0.306681928988939,-0.6431350803822525,1.5788236761029668
187,1,-0.3710580559920222,-0.3679672746316275,-0.4472270951052951,-0.6466381304736963,0.7610221527667755
188,0,-0.370508742286644,-0.36742786982759207,-0.6897239757271749,-0.38741242370685586,-0.9048698392143548
189,1,-0.37091645980656446,-0.36787275478257386,-0.37641600561801136,-0.6151106796507022,-0.011345952606294056
190,1,-0.12229088768088454,-0.23332454034552336,3.155465559761178,-0.47849172608439444,-0.40510224162001574
191,1,-0.3711042920809305,-0.3680804913035286,0.7588372861894973,-0.653644230656584,2.139169164314796
192,0,1.0708094098881846,1.2458093381773279,0.8839518666400206,1.2590211192717256,-0.5414024955093809
193,1,-0.3708832120562,-0.3678902707283441,-0.6818488563789671,-0.5450496778218265,-0.7988585306337374
194,0,0.2640947085982698,0.29323817217541753,-0.3648945415442222,-0.3734002233410807,1.1396339691261232
195,0,-0.3411233130452753,-0.33689995780465054,-0.636352517779004,0.11352373936960615,0.35212139109867985
196,1,-0.19474907597848404,-0.3178445240643894,0.3659798427889184,-0.401424624072631,-0.14764620649565927
197,1,-0.3701736847844599,-0.36773463858678157,-0.6937152018503989,-0.09315621602557748,-0.42024671427438964
198,1,-0.3306458278546619,-0.35391424938838995,-0.61886892713764,-0.1246836668485716,-0.4959690775462592
199,1,-0.2776470730608744,-0.2909167924688455,2.7340337508885852,-0.48199477617583825,-0.6171248587812505
200,0,-0.33690272026601403,-0.3347085109832805,-0.5643587325401769,-0.32435752206086765,1.730268402646706
201,0,-0.35522189451527747,-0.36406291585348255,2.8364727244493397,-0.5275344273646075,-0.5565469681637548
202,0,-0.25298857554502974,-0.23779380094816896,-0.654795296064531,1.0943777649738675,-0.4959690775462592
203,1,-0.3711235646889477,-0.36804568747468036,-0.6829725035284273,-0.618613729742146,-0.4808246048918853
204,0,0.06023369604657502,0.11545468832468511,-0.5348319913059125,2.2959239463390877,-0.6322693314356245
205,1,-0.3703143377341904,-0.3672343742632896,-0.665488021193185,-0.5240313772731637,-0.9200143118687287
206,1,6.483562805585133,7.322425754767314,1.1147210884152423,2.6006893042946975,-0.28394646038502447
207,0,0.9543552559055863,0.44564699262124824,0.08797137192321777,0.12403288964393752,0.15524324659181898
208,0,-0.3694899382524769,-0.3664673688130047,-0.41252171184640335,-0.5170252770902761,-0.6322693314356245
209,1,-0.3710192829464612,-0.3679253266535214,-0.5013097419566296,-0.636128980199365,0.14009877393744508
210,0,-0.35773517651467046,-0.3530170338743284,-0.5833354595457677,-0.3804063235239683,0.7761666254211494
211,0,-0.35678291336306767,-0.3576578728669319,0.33265720733395093,-0.5170252770902761,-0.5868359134725026
212,1,-0.2571648375458826,-0.3197697100532998,-0.5358464652313267,0.025947487083511384,-0.7988585306337374
213,1,-0.37070758601049775,-0.36761705041299914,-0.12293034107260181,-0.6396320302908088,0.851888988693019
214,0,2.9638384258019093,2.2020090719435204,3.1172687319112358,4.4853302534914565,-0.6777027493987462
215,0,-0.3582717813987087,-0.3538378579486513,1.8644212137636549,-0.04761656483680821,-0.5414024955093809
216,1,-0.3711484913455182,-0.36807206419309313,-0.6946797209273424,-0.5555588280961579,-0.8745808939056069
217,0,-0.28755412565725,-0.2800818516241439,0.3573204290278516,0.032953587266398965,-0.6625582767443723
218,1,-0.36906417733061286,-0.3662167831781364,1.2627702855165055,-0.6326259301079212,1.3516565862873582
219,0,0.11569458732587697,0.16405083493721698,-0.4942617052169626,1.7459450819824125,-0.859436421251233
220,0,5.504097359191365,5.627203096503375,2.147561946190507,3.4869609774299763,-0.26880198773065056
221,0,-0.17439002453072427,-0.1617198347924914,-0.20311321601576166,0.6880239543663877,-0.7231361673618679
222,0,-0.3709507099852944,-0.3679369978923398,-0.6941574184279939,-0.32085447196942385,-0.9805922024862244
223,1,-0.36979936422011617,-0.3671571618940377,1.5183615204981455,-0.6396320302908088,1.8817131291904452
224,1,-0.3706804673115651,-0.36768332275725263,0.8545227462379018,-0.6431350803822525,3.1084154141947047
225,0,-0.36436529191173656,-0.36076475487277065,1.5306093024231877,-0.30333922151220494,-0.7382806400162418
226,0,-0.3707842094385573,-0.367689465571776,0.21633726268624479,-0.6501411805651401,2.0028689104254336
227,1,-0.18518486473994222,-0.230405804787981,-0.6182455815511759,0.4638287485139852,-0.6928472220531201
228,0,-0.36885914951259136,-0.36595590061608635,-0.1555543282676845,-0.618613729742146,0.5489995356055407
229,0,-0.31244490332799163,-0.3023598212900944,-0.5215441849185926,-0.023095214196701682,-0.08706831587816362
230,0,-0.36398876030514615,-0.3618192912214296,0.2728324498428082,-0.5380435776389388,-0.26880198773065056
231,0,-0.37015287906342137,-0.36715945835371755,1.9946672195719999,-0.6151106796507022,0.003798520048079858
232,0,-0.3711395339879581,-0.3680570835128537,-0.6457584407106507,-0.6466381304736963,0.8821779340017668
233,0,-0.2888559289857022,-0.30842584204213785,0.11192893222560452,0.011935286717736223,0.0643764106655755
234,0,0.5180193350026973,0.0428585352308994,3.0245813994943402,-0.15270806758012193,0.9276113519648885
235,0,1.3233843472886204,1.5334217308169933,0.8453163875873687,2.082237890761016,-0.5414024955093809
236,0,-0.36685512919922414,-0.3666097944040953,-0.0999602293954397,-0.5905893290105957,1.1699229144348713
237,0,3.589912813977163,4.073430704050785,1.9964671988760032,3.7742110849283668,-0.859436421251233
238,1,-0.37115005609574153,-0.3680687885311067,-0.6923535036799945,-0.6151106796507022,-0.526258022855007
239,0,-0.3608713774833742,-0.35756952768634553,-0.39243578784577693,-0.04411351474536442,-0.40510224162001574
240,1,-0.36974153871871723,-0.36783190178086633,-0.33230058758862047,-0.5940923791020395,-0.4959690775462592
241,1,-0.3711453142006778,-0.3680692766997273,-0.6915539745224131,-0.6116076295592585,-0.5565469681637548
242,1,-0.3711428303006624,-0.3680804913035286,-0.5685967136789241,-0.653644230656584,2.063446801042928
243,1,-0.3710690100694228,-0.36799275904264744,-0.6127322988135742,-0.636128980199365,0.38241033640742766
244,0,0.8490948727439388,1.0012225691728436,-0.30414820889250066,1.1083899653396425,0.15524324659181898
245,0,-0.3474352261898276,-0.342141541615743,-0.5047083547908902,-0.268308720597767,-0.8442919485968591
246,0,-0.3080260965294073,-0.30678759612802,-0.4144970918377443,0.10651763918671857,-0.1627906791500332
247,1,-0.3711382074557484,-0.36806921175746843,-0.6910160377872601,-0.6046015293763709,-0.6474138040899984
248,0,-0.32924292156324675,-0.3292493921550394,-0.15077122422378195,-0.14920501748867815,0.10980982862869725
249,1,-0.37074328186049743,-0.367808976034306,-0.16253748947064153,-0.636128980199365,0.8367445160386451
250,0,2.2686938888197985,2.247874311086763,2.119847975201184,2.2889178461562,-0.28394646038502447
251,0,-0.3156595164471046,-0.3085972376082751,1.922073941314081,0.13804509000971268,1.7757018206098276
252,0,-0.3513542406622558,-0.34844365284813594,-0.5808047065189105,-0.3173514218779801,-0.20822409711315493
253,1,0.023908829908098412,-0.07249796386929303,0.9485459885611532,-0.4154368244384062,0.8670334613473929
254,1,-0.3711353230141346,-0.3680710700738361,-0.6545874703803234,-0.6431350803822525,0.5187105902967929
255,0,-0.1480987616825202,-0.13216993403237007,-0.6173859682452187,0.9857832121391099,-0.4959690775462592
256,1,-0.3575071497152916,-0.3642787967491446,-0.6824832913961968,0.18358474119848195,-1.0563145657580937
257,1,-0.3708428002209258,-0.36786534508026536,0.6178639608803705,-0.6466381304736963,1.563679203448593
258,0,-0.10282625949572169,-0.06997943265018408,-0.2545926205380098,0.4918531492455355,-0.46568013223751137
259,0,-0.37113050006367954,-0.3680804913035286,-0.4779123336670621,-0.653644230656584,2.2300360002410375
260,0,-0.36966123486598434,-0.3664726177532537,-0.6810659755564924,-0.39441852388974347,-0.9654477298318505
261,0,-0.37068130367784063,-0.36760693954567086,-0.6581595890892616,-0.569571028461933,-0.5716914408181287
262,0,0.003612525003293585,0.045250353796913376,-0.4362554798246269,1.1224021657054177,-0.1779351518044071
263,1,-0.34136995205745735,-0.3558274948604955,-0.5445576405528056,-0.47849172608439444,1.8362797112273235
264,1,-0.3711482666940591,-0.3680786005908413,-0.6489737412832449,-0.6501411805651401,1.2456452777067408
265,1,-0.3711478772757512,-0.3680804913035286,-0.6051036363290998,-0.653644230656584,1.9877244377710601
266,1,-0.3708860697550532,-0.3679468377329861,-0.4420667481143911,-0.636128980199365,0.6095774262230363
